Country,Year,Indicator Code,Indicator Name,Country Code,POP
switzerland,2008,SP.POP.GROW,Population growth (annual %),CHE,1.270618074
channel islands,2008,SP.POP.GROW,Population growth (annual %),CHI,0.680053816
chile,2008,SP.POP.GROW,Population growth (annual %),CHL,1.027076081
china,2008,SP.POP.GROW,Population growth (annual %),CHN,0.512386932
cote d'ivoire,2008,SP.POP.GROW,Population growth (annual %),CIV,2.135918747
cameroon,2008,SP.POP.GROW,Population growth (annual %),CMR,2.743261161
"congo, dem. rep.",2008,SP.POP.GROW,Population growth (annual %),COD,3.2935492
"congo, rep.",2008,SP.POP.GROW,Population growth (annual %),COG,3.440638125
colombia,2008,SP.POP.GROW,Population growth (annual %),COL,1.180557901
comoros,2008,SP.POP.GROW,Population growth (annual %),COM,2.403628365
cabo verde,2008,SP.POP.GROW,Population growth (annual %),CPV,1.080609721
costa rica,2008,SP.POP.GROW,Population growth (annual %),CRI,1.364702551
caribbean small states,2008,SP.POP.GROW,Population growth (annual %),CSS,0.64359331
cuba,2008,SP.POP.GROW,Population growth (annual %),CUB,0.053658354
curacao,2008,SP.POP.GROW,Population growth (annual %),CUW,1.258225307
cayman islands,2008,SP.POP.GROW,Population growth (annual %),CYM,2.764305542
cyprus,2008,SP.POP.GROW,Population growth (annual %),CYP,1.664253955
czech republic,2008,SP.POP.GROW,Population growth (annual %),CZE,0.829412603
germany,2008,SP.POP.GROW,Population growth (annual %),DEU,-0.190142845
djibouti,2008,SP.POP.GROW,Population growth (annual %),DJI,1.658029965
dominica,2008,SP.POP.GROW,Population growth (annual %),DMA,0.174618419
denmark,2008,SP.POP.GROW,Population growth (annual %),DNK,0.58754759
dominican republic,2008,SP.POP.GROW,Population growth (annual %),DOM,1.381014341
algeria,2008,SP.POP.GROW,Population growth (annual %),DZA,1.621298058
east asia & pacific (excluding high income),2008,SP.POP.GROW,Population growth (annual %),EAP,0.729361546
early-demographic dividend,2008,SP.POP.GROW,Population growth (annual %),EAR,1.566486492
east asia & pacific,2008,SP.POP.GROW,Population growth (annual %),EAS,0.708464526
europe & central asia (excluding high income),2008,SP.POP.GROW,Population growth (annual %),ECA,0.26553216
europe & central asia,2008,SP.POP.GROW,Population growth (annual %),ECS,0.398401878
ecuador,2008,SP.POP.GROW,Population growth (annual %),ECU,1.689977562
"egypt, arab rep.",2008,SP.POP.GROW,Population growth (annual %),EGY,1.765411905
euro area,2008,SP.POP.GROW,Population growth (annual %),EMU,0.489880559
eritrea,2008,SP.POP.GROW,Population growth (annual %),ERI,1.891406315
spain,2008,SP.POP.GROW,Population growth (annual %),ESP,1.595330499
estonia,2008,SP.POP.GROW,Population growth (annual %),EST,-0.26813372
ethiopia,2008,SP.POP.GROW,Population growth (annual %),ETH,2.661154076
european union,2008,SP.POP.GROW,Population growth (annual %),EUU,0.378429086
fragile and conflict affected situations,2008,SP.POP.GROW,Population growth (annual %),FCS,2.491469136
finland,2008,SP.POP.GROW,Population growth (annual %),FIN,0.465549285
fiji,2008,SP.POP.GROW,Population growth (annual %),FJI,1.016364836
france,2008,SP.POP.GROW,Population growth (annual %),FRA,0.558859001
faroe islands,2008,SP.POP.GROW,Population growth (annual %),FRO,0.076341394
"micronesia, fed. sts.",2008,SP.POP.GROW,Population growth (annual %),FSM,-0.572640859
gabon,2008,SP.POP.GROW,Population growth (annual %),GAB,3.121481456
united kingdom,2008,SP.POP.GROW,Population growth (annual %),GBR,0.787032622
georgia,2008,SP.POP.GROW,Population growth (annual %),GEO,-1.282068843
ghana,2008,SP.POP.GROW,Population growth (annual %),GHA,2.602072612
gibraltar,2008,SP.POP.GROW,Population growth (annual %),GIB,0.680545835
guinea,2008,SP.POP.GROW,Population growth (annual %),GIN,2.217685916
"gambia, the",2008,SP.POP.GROW,Population growth (annual %),GMB,3.162727384
guinea-bissau,2008,SP.POP.GROW,Population growth (annual %),GNB,2.383809196
equatorial guinea,2008,SP.POP.GROW,Population growth (annual %),GNQ,4.605863706
greece,2008,SP.POP.GROW,Population growth (annual %),GRC,0.265457837
grenada,2008,SP.POP.GROW,Population growth (annual %),GRD,0.331541004
greenland,2008,SP.POP.GROW,Population growth (annual %),GRL,-0.402186877
guatemala,2008,SP.POP.GROW,Population growth (annual %),GTM,2.209523202
guam,2008,SP.POP.GROW,Population growth (annual %),GUM,0.113246733
guyana,2008,SP.POP.GROW,Population growth (annual %),GUY,-0.208140577
high income,2008,SP.POP.GROW,Population growth (annual %),HIC,0.836624508
"hong kong sar, china",2008,SP.POP.GROW,Population growth (annual %),HKG,0.598238787
honduras,2008,SP.POP.GROW,Population growth (annual %),HND,2.11406257
heavily indebted poor countries (hipc),2008,SP.POP.GROW,Population growth (annual %),HPC,2.833066127
croatia,2008,SP.POP.GROW,Population growth (annual %),HRV,-0.033639562
haiti,2008,SP.POP.GROW,Population growth (annual %),HTI,1.538194907
hungary,2008,SP.POP.GROW,Population growth (annual %),HUN,-0.175097367
ibrd only,2008,SP.POP.GROW,Population growth (annual %),IBD,1.017221695
ida & ibrd total,2008,SP.POP.GROW,Population growth (annual %),IBT,1.320875056
ida total,2008,SP.POP.GROW,Population growth (annual %),IDA,2.339316048
ida blend,2008,SP.POP.GROW,Population growth (annual %),IDB,2.327909856
indonesia,2008,SP.POP.GROW,Population growth (annual %),IDN,1.351462836
ida only,2008,SP.POP.GROW,Population growth (annual %),IDX,2.344920672
isle of man,2008,SP.POP.GROW,Population growth (annual %),IMN,1.032896468
india,2008,SP.POP.GROW,Population growth (annual %),IND,1.469688199
not classified,2008,SP.POP.GROW,Population growth (annual %),INX,
ireland,2008,SP.POP.GROW,Population growth (annual %),IRL,2.038708011
"iran, islamic rep.",2008,SP.POP.GROW,Population growth (annual %),IRN,1.124332469
iraq,2008,SP.POP.GROW,Population growth (annual %),IRQ,2.507821179
iceland,2008,SP.POP.GROW,Population growth (annual %),ISL,1.859572171
israel,2008,SP.POP.GROW,Population growth (annual %),ISR,1.776579106
italy,2008,SP.POP.GROW,Population growth (annual %),ITA,0.662469253
jamaica,2008,SP.POP.GROW,Population growth (annual %),JAM,0.526630115
jordan,2008,SP.POP.GROW,Population growth (annual %),JOR,4.678464078
japan,2008,SP.POP.GROW,Population growth (annual %),JPN,0.048425395
kazakhstan,2008,SP.POP.GROW,Population growth (annual %),KAZ,1.21836561
kenya,2008,SP.POP.GROW,Population growth (annual %),KEN,2.751559064
kyrgyz republic,2008,SP.POP.GROW,Population growth (annual %),KGZ,0.950220145
cambodia,2008,SP.POP.GROW,Population growth (annual %),KHM,1.479248267
kiribati,2008,SP.POP.GROW,Population growth (annual %),KIR,2.186468687
st. kitts and nevis,2008,SP.POP.GROW,Population growth (annual %),KNA,1.096749744
"korea, rep.",2008,SP.POP.GROW,Population growth (annual %),KOR,0.759316682
kuwait,2008,SP.POP.GROW,Population growth (annual %),KWT,5.778846676
latin america & caribbean (excluding high income),2008,SP.POP.GROW,Population growth (annual %),LAC,1.292236292
lao pdr,2008,SP.POP.GROW,Population growth (annual %),LAO,1.706476942
lebanon,2008,SP.POP.GROW,Population growth (annual %),LBN,0.599720273
liberia,2008,SP.POP.GROW,Population growth (annual %),LBR,4.182955637
libya,2008,SP.POP.GROW,Population growth (annual %),LBY,1.375934092
st. lucia,2008,SP.POP.GROW,Population growth (annual %),LCA,1.148276551
latin america & caribbean,2008,SP.POP.GROW,Population growth (annual %),LCN,1.249652003
least developed countries: un classification,2008,SP.POP.GROW,Population growth (annual %),LDC,2.370843773
low income,2008,SP.POP.GROW,Population growth (annual %),LIC,2.78378392
liechtenstein,2008,SP.POP.GROW,Population growth (annual %),LIE,0.618096037
sri lanka,2008,SP.POP.GROW,Population growth (annual %),LKA,0.679351092
lower middle income,2008,SP.POP.GROW,Population growth (annual %),LMC,1.566294322
low & middle income,2008,SP.POP.GROW,Population growth (annual %),LMY,1.329440461
lesotho,2008,SP.POP.GROW,Population growth (annual %),LSO,0.886095129
late-demographic dividend,2008,SP.POP.GROW,Population growth (annual %),LTE,0.618601078
lithuania,2008,SP.POP.GROW,Population growth (annual %),LTU,-1.028483175
luxembourg,2008,SP.POP.GROW,Population growth (annual %),LUX,1.787496632
latvia,2008,SP.POP.GROW,Population growth (annual %),LVA,-1.050939544
"macao sar, china",2008,SP.POP.GROW,Population growth (annual %),MAC,2.067506325
st. martin (french part),2008,SP.POP.GROW,Population growth (annual %),MAF,1.61634239
morocco,2008,SP.POP.GROW,Population growth (annual %),MAR,1.181032014
monaco,2008,SP.POP.GROW,Population growth (annual %),MCO,2.091277386
moldova,2008,SP.POP.GROW,Population growth (annual %),MDA,-0.190345178
madagascar,2008,SP.POP.GROW,Population growth (annual %),MDG,2.855614346
maldives,2008,SP.POP.GROW,Population growth (annual %),MDV,2.638145492
middle east & north africa,2008,SP.POP.GROW,Population growth (annual %),MEA,2.198743401
mexico,2008,SP.POP.GROW,Population growth (annual %),MEX,1.619084535
marshall islands,2008,SP.POP.GROW,Population growth (annual %),MHL,0.155239358
middle income,2008,SP.POP.GROW,Population growth (annual %),MIC,1.163466782
"macedonia, fyr",2008,SP.POP.GROW,Population growth (annual %),MKD,0.092914412
mali,2008,SP.POP.GROW,Population growth (annual %),MLI,3.326782384
malta,2008,SP.POP.GROW,Population growth (annual %),MLT,0.650655461
myanmar,2008,SP.POP.GROW,Population growth (annual %),MMR,0.624759904
middle east & north africa (excluding high income),2008,SP.POP.GROW,Population growth (annual %),MNA,1.828643702
montenegro,2008,SP.POP.GROW,Population growth (annual %),MNE,0.177475867
mongolia,2008,SP.POP.GROW,Population growth (annual %),MNG,1.39704916
northern mariana islands,2008,SP.POP.GROW,Population growth (annual %),MNP,-3.561054885
mozambique,2008,SP.POP.GROW,Population growth (annual %),MOZ,2.924018153
mauritania,2008,SP.POP.GROW,Population growth (annual %),MRT,2.823791541
mauritius,2008,SP.POP.GROW,Population growth (annual %),MUS,0.361630847
malawi,2008,SP.POP.GROW,Population growth (annual %),MWI,3.061294068
malaysia,2008,SP.POP.GROW,Population growth (annual %),MYS,1.805973406
north america,2008,SP.POP.GROW,Population growth (annual %),NAC,0.963836922
namibia,2008,SP.POP.GROW,Population growth (annual %),NAM,1.264143304
new caledonia,2008,SP.POP.GROW,Population growth (annual %),NCL,1.452307684
niger,2008,SP.POP.GROW,Population growth (annual %),NER,3.747902059
nigeria,2008,SP.POP.GROW,Population growth (annual %),NGA,2.648967087
nicaragua,2008,SP.POP.GROW,Population growth (annual %),NIC,1.302573548
netherlands,2008,SP.POP.GROW,Population growth (annual %),NLD,0.389292461
norway,2008,SP.POP.GROW,Population growth (annual %),NOR,1.246333015
nepal,2008,SP.POP.GROW,Population growth (annual %),NPL,0.990740701
nauru,2008,SP.POP.GROW,Population growth (annual %),NRU,-0.551407483
new zealand,2008,SP.POP.GROW,Population growth (annual %),NZL,0.848701402
oecd members,2008,SP.POP.GROW,Population growth (annual %),OED,0.780124381
oman,2008,SP.POP.GROW,Population growth (annual %),OMN,3.550943957
other small states,2008,SP.POP.GROW,Population growth (annual %),OSS,2.695155067
pakistan,2008,SP.POP.GROW,Population growth (annual %),PAK,2.044428121
panama,2008,SP.POP.GROW,Population growth (annual %),PAN,1.792309898
peru,2008,SP.POP.GROW,Population growth (annual %),PER,1.226880466
philippines,2008,SP.POP.GROW,Population growth (annual %),PHL,1.620042799
palau,2008,SP.POP.GROW,Population growth (annual %),PLW,0.555226491
papua new guinea,2008,SP.POP.GROW,Population growth (annual %),PNG,2.374523878
poland,2008,SP.POP.GROW,Population growth (annual %),POL,0.01363738
pre-demographic dividend,2008,SP.POP.GROW,Population growth (annual %),PRE,2.915411383
puerto rico,2008,SP.POP.GROW,Population growth (annual %),PRI,-0.586677392
"korea, dem. people’s rep.",2008,SP.POP.GROW,Population growth (annual %),PRK,0.543310984
portugal,2008,SP.POP.GROW,Population growth (annual %),PRT,0.14419128
paraguay,2008,SP.POP.GROW,Population growth (annual %),PRY,1.347829278
west bank and gaza,2008,SP.POP.GROW,Population growth (annual %),PSE,2.882426272
pacific island small states,2008,SP.POP.GROW,Population growth (annual %),PSS,1.368804483
post-demographic dividend,2008,SP.POP.GROW,Population growth (annual %),PST,0.607536275
french polynesia,2008,SP.POP.GROW,Population growth (annual %),PYF,0.98707684
qatar,2008,SP.POP.GROW,Population growth (annual %),QAT,15.51853976
romania,2008,SP.POP.GROW,Population growth (annual %),ROU,-1.666382643
russian federation,2008,SP.POP.GROW,Population growth (annual %),RUS,-0.043942262
rwanda,2008,SP.POP.GROW,Population growth (annual %),RWA,2.722791296
south asia,2008,SP.POP.GROW,Population growth (annual %),SAS,1.508194807
saudi arabia,2008,SP.POP.GROW,Population growth (annual %),SAU,2.688796921
sudan,2008,SP.POP.GROW,Population growth (annual %),SDN,2.063195209
senegal,2008,SP.POP.GROW,Population growth (annual %),SEN,2.744641667
singapore,2008,SP.POP.GROW,Population growth (annual %),SGP,5.321517083
solomon islands,2008,SP.POP.GROW,Population growth (annual %),SLB,2.313478628
sierra leone,2008,SP.POP.GROW,Population growth (annual %),SLE,2.462280172
el salvador,2008,SP.POP.GROW,Population growth (annual %),SLV,0.439995671
san marino,2008,SP.POP.GROW,Population growth (annual %),SMR,1.239904494
somalia,2008,SP.POP.GROW,Population growth (annual %),SOM,2.951677055
serbia,2008,SP.POP.GROW,Population growth (annual %),SRB,-0.425705552
sub-saharan africa (excluding high income),2008,SP.POP.GROW,Population growth (annual %),SSA,2.758366674
south sudan,2008,SP.POP.GROW,Population growth (annual %),SSD,4.485712667
sub-saharan africa,2008,SP.POP.GROW,Population growth (annual %),SSF,2.758314424
small states,2008,SP.POP.GROW,Population growth (annual %),SST,2.188041936
sao tome and principe,2008,SP.POP.GROW,Population growth (annual %),STP,2.310307777
suriname,2008,SP.POP.GROW,Population growth (annual %),SUR,1.062211103
slovak republic,2008,SP.POP.GROW,Population growth (annual %),SVK,0.0857553
slovenia,2008,SP.POP.GROW,Population growth (annual %),SVN,0.158140844
sweden,2008,SP.POP.GROW,Population growth (annual %),SWE,0.779033291
eswatini,2008,SP.POP.GROW,Population growth (annual %),SWZ,1.781505687
sint maarten (dutch part),2008,SP.POP.GROW,Population growth (annual %),SXM,0.451494681
seychelles,2008,SP.POP.GROW,Population growth (annual %),SYC,2.236282715
syrian arab republic,2008,SP.POP.GROW,Population growth (annual %),SYR,3.467150847
turks and caicos islands,2008,SP.POP.GROW,Population growth (annual %),TCA,2.894164596
chad,2008,SP.POP.GROW,Population growth (annual %),TCD,3.269666391
east asia & pacific (ida & ibrd countries),2008,SP.POP.GROW,Population growth (annual %),TEA,0.731778966
europe & central asia (ida & ibrd countries),2008,SP.POP.GROW,Population growth (annual %),TEC,0.240511376
togo,2008,SP.POP.GROW,Population growth (annual %),TGO,2.70447526
thailand,2008,SP.POP.GROW,Population growth (annual %),THA,0.527560924
tajikistan,2008,SP.POP.GROW,Population growth (annual %),TJK,2.176019625
turkmenistan,2008,SP.POP.GROW,Population growth (annual %),TKM,1.338500015
latin america & the caribbean (ida & ibrd countries),2008,SP.POP.GROW,Population growth (annual %),TLA,1.28643289
timor-leste,2008,SP.POP.GROW,Population growth (annual %),TLS,1.226006137
middle east & north africa (ida & ibrd countries),2008,SP.POP.GROW,Population growth (annual %),TMN,1.816458193
tonga,2008,SP.POP.GROW,Population growth (annual %),TON,0.63108282
south asia (ida & ibrd),2008,SP.POP.GROW,Population growth (annual %),TSA,1.508194807
sub-saharan africa (ida & ibrd countries),2008,SP.POP.GROW,Population growth (annual %),TSS,2.758314424
trinidad and tobago,2008,SP.POP.GROW,Population growth (annual %),TTO,0.465742325
tunisia,2008,SP.POP.GROW,Population growth (annual %),TUN,1.055279227
turkey,2008,SP.POP.GROW,Population growth (annual %),TUR,1.203623743
tuvalu,2008,SP.POP.GROW,Population growth (annual %),TUV,0.942532363
tanzania,2008,SP.POP.GROW,Population growth (annual %),TZA,3.16112249
uganda,2008,SP.POP.GROW,Population growth (annual %),UGA,3.44880261
ukraine,2008,SP.POP.GROW,Population growth (annual %),UKR,-0.541462211
upper middle income,2008,SP.POP.GROW,Population growth (annual %),UMC,0.73145809
uruguay,2008,SP.POP.GROW,Population growth (annual %),URY,0.331302667
united states,2008,SP.POP.GROW,Population growth (annual %),USA,0.945865287
uzbekistan,2008,SP.POP.GROW,Population growth (annual %),UZB,1.605327363
st. vincent and the grenadines,2008,SP.POP.GROW,Population growth (annual %),VCT,0.108151716
"venezuela, rb",2008,SP.POP.GROW,Population growth (annual %),VEN,1.611019871
british virgin islands,2008,SP.POP.GROW,Population growth (annual %),VGB,3.469107185
virgin islands (u.s.),2008,SP.POP.GROW,Population growth (annual %),VIR,0.055366388
vietnam,2008,SP.POP.GROW,Population growth (annual %),VNM,0.948122245
vanuatu,2008,SP.POP.GROW,Population growth (annual %),VUT,2.419648557
world,2008,SP.POP.GROW,Population growth (annual %),WLD,1.243006517
samoa,2008,SP.POP.GROW,Population growth (annual %),WSM,0.677946458
kosovo,2008,SP.POP.GROW,Population growth (annual %),XKX,0.803213478
"yemen, rep.",2008,SP.POP.GROW,Population growth (annual %),YEM,2.742468305
south africa,2008,SP.POP.GROW,Population growth (annual %),ZAF,1.046772492
zambia,2008,SP.POP.GROW,Population growth (annual %),ZMB,2.763165696
zimbabwe,2008,SP.POP.GROW,Population growth (annual %),ZWE,1.700106307
aruba,2009,SP.POP.GROW,Population growth (annual %),ABW,0.09861642
afghanistan,2009,SP.POP.GROW,Population growth (annual %),AFG,2.569114319
angola,2009,SP.POP.GROW,Population growth (annual %),AGO,3.566820983
albania,2009,SP.POP.GROW,Population growth (annual %),ALB,-0.673894046
andorra,2009,SP.POP.GROW,Population growth (annual %),AND,0.714106277
arab world,2009,SP.POP.GROW,Population growth (annual %),ARB,2.448201037
united arab emirates,2009,SP.POP.GROW,Population growth (annual %),ARE,10.61544388
argentina,2009,SP.POP.GROW,Population growth (annual %),ARG,1.02737729
armenia,2009,SP.POP.GROW,Population growth (annual %),ARM,-0.677479353
american samoa,2009,SP.POP.GROW,Population growth (annual %),ASM,-1.418037659
antigua and barbuda,2009,SP.POP.GROW,Population growth (annual %),ATG,1.185659303
australia,2009,SP.POP.GROW,Population growth (annual %),AUS,2.06104513
austria,2009,SP.POP.GROW,Population growth (annual %),AUT,0.26195319
azerbaijan,2009,SP.POP.GROW,Population growth (annual %),AZE,2.076148264
burundi,2009,SP.POP.GROW,Population growth (annual %),BDI,3.314621282
belgium,2009,SP.POP.GROW,Population growth (annual %),BEL,0.804599573
benin,2009,SP.POP.GROW,Population growth (annual %),BEN,2.809336884
burkina faso,2009,SP.POP.GROW,Population growth (annual %),BFA,3.026449668
bangladesh,2009,SP.POP.GROW,Population growth (annual %),BGD,1.101990116
bulgaria,2009,SP.POP.GROW,Population growth (annual %),BGR,-0.644281363
bahrain,2009,SP.POP.GROW,Population growth (annual %),BHR,6.128062258
"bahamas, the",2009,SP.POP.GROW,Population growth (annual %),BHS,1.756894914
bosnia and herzegovina,2009,SP.POP.GROW,Population growth (annual %),BIH,-0.453732789
belarus,2009,SP.POP.GROW,Population growth (annual %),BLR,-0.22296073
belize,2009,SP.POP.GROW,Population growth (annual %),BLZ,2.504267338
bermuda,2009,SP.POP.GROW,Population growth (annual %),BMU,0.55612581
bolivia,2009,SP.POP.GROW,Population growth (annual %),BOL,1.641611932
brazil,2009,SP.POP.GROW,Population growth (annual %),BRA,0.988453746
barbados,2009,SP.POP.GROW,Population growth (annual %),BRB,0.414186551
brunei darussalam,2009,SP.POP.GROW,Population growth (annual %),BRN,1.184773447
bhutan,2009,SP.POP.GROW,Population growth (annual %),BTN,1.908765546
botswana,2009,SP.POP.GROW,Population growth (annual %),BWA,1.708090948
central african republic,2009,SP.POP.GROW,Population growth (annual %),CAF,1.345085023
canada,2009,SP.POP.GROW,Population growth (annual %),CAN,1.144840183
central europe and the baltics,2009,SP.POP.GROW,Population growth (annual %),CEB,-0.192447805
switzerland,2009,SP.POP.GROW,Population growth (annual %),CHE,1.249484631
channel islands,2009,SP.POP.GROW,Population growth (annual %),CHI,0.646461275
chile,2009,SP.POP.GROW,Population growth (annual %),CHL,1.0002656
china,2009,SP.POP.GROW,Population growth (annual %),CHN,0.497381401
cote d'ivoire,2009,SP.POP.GROW,Population growth (annual %),CIV,2.2234323
cameroon,2009,SP.POP.GROW,Population growth (annual %),CMR,2.7416385
"congo, dem. rep.",2009,SP.POP.GROW,Population growth (annual %),COD,3.316441006
"congo, rep.",2009,SP.POP.GROW,Population growth (annual %),COG,3.304747414
colombia,2009,SP.POP.GROW,Population growth (annual %),COL,1.139626956
comoros,2009,SP.POP.GROW,Population growth (annual %),COM,2.408719056
cabo verde,2009,SP.POP.GROW,Population growth (annual %),CPV,1.060002683
costa rica,2009,SP.POP.GROW,Population growth (annual %),CRI,1.317725028
caribbean small states,2009,SP.POP.GROW,Population growth (annual %),CSS,0.641290499
cuba,2009,SP.POP.GROW,Population growth (annual %),CUB,0.078202769
curacao,2009,SP.POP.GROW,Population growth (annual %),CUW,0.651152062
cayman islands,2009,SP.POP.GROW,Population growth (annual %),CYM,2.52427003
cyprus,2009,SP.POP.GROW,Population growth (annual %),CYP,1.515234031
czech republic,2009,SP.POP.GROW,Population growth (annual %),CZE,0.569729451
germany,2009,SP.POP.GROW,Population growth (annual %),DEU,-0.25338341
djibouti,2009,SP.POP.GROW,Population growth (annual %),DJI,1.675689026
dominica,2009,SP.POP.GROW,Population growth (annual %),DMA,0.217845107
denmark,2009,SP.POP.GROW,Population growth (annual %),DNK,0.535079062
dominican republic,2009,SP.POP.GROW,Population growth (annual %),DOM,1.352691413
algeria,2009,SP.POP.GROW,Population growth (annual %),DZA,1.720717351
east asia & pacific (excluding high income),2009,SP.POP.GROW,Population growth (annual %),EAP,0.719395968
early-demographic dividend,2009,SP.POP.GROW,Population growth (annual %),EAR,1.546608325
east asia & pacific,2009,SP.POP.GROW,Population growth (annual %),EAS,0.685699035
europe & central asia (excluding high income),2009,SP.POP.GROW,Population growth (annual %),ECA,0.440016651
europe & central asia,2009,SP.POP.GROW,Population growth (annual %),ECS,0.411126932
ecuador,2009,SP.POP.GROW,Population growth (annual %),ECU,1.672809956
"egypt, arab rep.",2009,SP.POP.GROW,Population growth (annual %),EGY,1.849460553
euro area,2009,SP.POP.GROW,Population growth (annual %),EMU,0.324929438
eritrea,2009,SP.POP.GROW,Population growth (annual %),ERI,1.819042849
spain,2009,SP.POP.GROW,Population growth (annual %),ESP,0.885735981
estonia,2009,SP.POP.GROW,Population growth (annual %),EST,-0.192768077
ethiopia,2009,SP.POP.GROW,Population growth (annual %),ETH,2.647065405
european union,2009,SP.POP.GROW,Population growth (annual %),EUU,0.300809386
fragile and conflict affected situations,2009,SP.POP.GROW,Population growth (annual %),FCS,2.469823099
finland,2009,SP.POP.GROW,Population growth (annual %),FIN,0.478246393
fiji,2009,SP.POP.GROW,Population growth (annual %),FJI,1.017759552
france,2009,SP.POP.GROW,Population growth (annual %),FRA,0.514487919
faroe islands,2009,SP.POP.GROW,Population growth (annual %),FRO,0.065978023
"micronesia, fed. sts.",2009,SP.POP.GROW,Population growth (annual %),FSM,-0.497031315
gabon,2009,SP.POP.GROW,Population growth (annual %),GAB,3.224124302
united kingdom,2009,SP.POP.GROW,Population growth (annual %),GBR,0.75639086
georgia,2009,SP.POP.GROW,Population growth (annual %),GEO,-1.298719553
ghana,2009,SP.POP.GROW,Population growth (annual %),GHA,2.564374921
gibraltar,2009,SP.POP.GROW,Population growth (annual %),GIB,0.682014579
guinea,2009,SP.POP.GROW,Population growth (annual %),GIN,2.235588634
"gambia, the",2009,SP.POP.GROW,Population growth (annual %),GMB,3.159241368
guinea-bissau,2009,SP.POP.GROW,Population growth (annual %),GNB,2.441980685
equatorial guinea,2009,SP.POP.GROW,Population growth (annual %),GNQ,4.579403337
greece,2009,SP.POP.GROW,Population growth (annual %),GRC,0.263026401
grenada,2009,SP.POP.GROW,Population growth (annual %),GRD,0.351541476
greenland,2009,SP.POP.GROW,Population growth (annual %),GRL,-0.008876974
guatemala,2009,SP.POP.GROW,Population growth (annual %),GTM,2.188038145
guam,2009,SP.POP.GROW,Population growth (annual %),GUM,0.123167429
guyana,2009,SP.POP.GROW,Population growth (annual %),GUY,-0.083243582
high income,2009,SP.POP.GROW,Population growth (annual %),HIC,0.746886927
"hong kong sar, china",2009,SP.POP.GROW,Population growth (annual %),HKG,0.215353334
honduras,2009,SP.POP.GROW,Population growth (annual %),HND,2.04138691
heavily indebted poor countries (hipc),2009,SP.POP.GROW,Population growth (annual %),HPC,2.833216828
croatia,2009,SP.POP.GROW,Population growth (annual %),HRV,-0.122523788
haiti,2009,SP.POP.GROW,Population growth (annual %),HTI,1.511857854
hungary,2009,SP.POP.GROW,Population growth (annual %),HUN,-0.154908814
ibrd only,2009,SP.POP.GROW,Population growth (annual %),IBD,1.020286139
ida & ibrd total,2009,SP.POP.GROW,Population growth (annual %),IBT,1.324795089
ida total,2009,SP.POP.GROW,Population growth (annual %),IDA,2.332911649
ida blend,2009,SP.POP.GROW,Population growth (annual %),IDB,2.34856537
indonesia,2009,SP.POP.GROW,Population growth (annual %),IDN,1.338065661
ida only,2009,SP.POP.GROW,Population growth (annual %),IDX,2.325221208
isle of man,2009,SP.POP.GROW,Population growth (annual %),IMN,1.002168543
india,2009,SP.POP.GROW,Population growth (annual %),IND,1.420203435
not classified,2009,SP.POP.GROW,Population growth (annual %),INX,
ireland,2009,SP.POP.GROW,Population growth (annual %),IRL,1.015663276
"iran, islamic rep.",2009,SP.POP.GROW,Population growth (annual %),IRN,1.149272387
iraq,2009,SP.POP.GROW,Population growth (annual %),IRQ,2.654916752
iceland,2009,SP.POP.GROW,Population growth (annual %),ISL,0.341241979
israel,2009,SP.POP.GROW,Population growth (annual %),ISR,2.390207338
italy,2009,SP.POP.GROW,Population growth (annual %),ITA,0.45561345
jamaica,2009,SP.POP.GROW,Population growth (annual %),JAM,0.499089021
jordan,2009,SP.POP.GROW,Population growth (annual %),JOR,4.97879913
japan,2009,SP.POP.GROW,Population growth (annual %),JPN,-0.012494631
kazakhstan,2009,SP.POP.GROW,Population growth (annual %),KAZ,2.637004543
kenya,2009,SP.POP.GROW,Population growth (annual %),KEN,2.743207843
kyrgyz republic,2009,SP.POP.GROW,Population growth (annual %),KGZ,1.207265644
cambodia,2009,SP.POP.GROW,Population growth (annual %),KHM,1.499446217
kiribati,2009,SP.POP.GROW,Population growth (annual %),KIR,2.138689009
st. kitts and nevis,2009,SP.POP.GROW,Population growth (annual %),KNA,1.094677888
"korea, rep.",2009,SP.POP.GROW,Population growth (annual %),KOR,0.514682828
kuwait,2009,SP.POP.GROW,Population growth (annual %),KWT,6.091830378
latin america & caribbean (excluding high income),2009,SP.POP.GROW,Population growth (annual %),LAC,1.271823809
lao pdr,2009,SP.POP.GROW,Population growth (annual %),LAO,1.636289393
lebanon,2009,SP.POP.GROW,Population growth (annual %),LBN,1.738824498
liberia,2009,SP.POP.GROW,Population growth (annual %),LBR,3.974958582
libya,2009,SP.POP.GROW,Population growth (annual %),LBY,1.116723755
st. lucia,2009,SP.POP.GROW,Population growth (annual %),LCA,1.05925597
latin america & caribbean,2009,SP.POP.GROW,Population growth (annual %),LCN,1.231492518
least developed countries: un classification,2009,SP.POP.GROW,Population growth (annual %),LDC,2.373914679
low income,2009,SP.POP.GROW,Population growth (annual %),LIC,2.747848173
liechtenstein,2009,SP.POP.GROW,Population growth (annual %),LIE,0.631076183
sri lanka,2009,SP.POP.GROW,Population growth (annual %),LKA,0.645934456
lower middle income,2009,SP.POP.GROW,Population growth (annual %),LMC,1.553588199
low & middle income,2009,SP.POP.GROW,Population growth (annual %),LMY,1.333099651
lesotho,2009,SP.POP.GROW,Population growth (annual %),LSO,0.959367062
