Country,Year,Indicator Name,Indicator Code,Country Code,PIB
sierra leone,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,
sierra leone,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,1.946828691
sierra leone,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,2.247330012
sierra leone,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,3.325909315
sierra leone,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,11.05810212
sierra leone,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,5.199999984
sierra leone,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,
sierra leone,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,1.24860126
sierra leone,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,6.869999803
sierra leone,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,0.568510176
sierra leone,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,13.95525032
sierra leone,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,5.794531264
sierra leone,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,9.463973431
sierra leone,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,4.432005653
sierra leone,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,2.530789948
sierra leone,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,0.920598389
sierra leone,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,-0.632225434
sierra leone,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,2.156820975
sierra leone,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,3.056318919
sierra leone,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLE,4.547038052
singapore,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,4.510930644
singapore,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.581186832
singapore,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,0.363800349
singapore,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,3.848619662
singapore,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.349484828
singapore,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.333519612
singapore,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.109267613
singapore,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,4.961306319
singapore,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,4.780369122
singapore,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.267461319
singapore,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,6.32777705
singapore,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,7.860381476
singapore,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,
singapore,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,3.119509103
singapore,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,8.734584435
singapore,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,-33.10083738
singapore,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,2.356712932
singapore,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,0.767566116
singapore,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,0.151318188
singapore,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,3.666317593
singapore,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,4.161050302
singapore,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,1.528220148
singapore,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,9.3
singapore,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,2.932475546
singapore,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,7.030296139
singapore,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,8.505895557
singapore,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,2.006324636
singapore,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,-3.444254385
singapore,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,2.933217902
singapore,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,17.32000038
singapore,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,0.875133666
singapore,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,6.067002304
singapore,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,3.227098269
singapore,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,-30.14513259
singapore,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,13.01600108
singapore,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,4.336486281
singapore,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,1.557645681
singapore,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.377095844
singapore,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,2.981859016
singapore,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,-1.937566245
singapore,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.940269078
singapore,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,6.188794122
singapore,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.322041346
singapore,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,4.55977684
singapore,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,6.338543236
singapore,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,10.53856477
singapore,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,1.62928705
singapore,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,8.430691218
singapore,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,11.65337508
singapore,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,
singapore,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,5.961162155
singapore,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,1.087536189
singapore,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,6.599999906
singapore,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SGP,9.784892131
sint maarten (dutch part),1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,13.75004982
sint maarten (dutch part),1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,5.452982868
sint maarten (dutch part),1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,1.446382684
sint maarten (dutch part),1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,0.17013309
sint maarten (dutch part),1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,5.361426835
sint maarten (dutch part),1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.222601657
sint maarten (dutch part),1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,9.119041995
sint maarten (dutch part),1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.543768573
sint maarten (dutch part),1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,13.84399689
sint maarten (dutch part),1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.770408885
sint maarten (dutch part),1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.5
sint maarten (dutch part),1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,7.004634575
sint maarten (dutch part),1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,0.408441116
sint maarten (dutch part),1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,6.500606668
sint maarten (dutch part),1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,5.978253348
sint maarten (dutch part),1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,3.656856398
sint maarten (dutch part),1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,5.705639437
sint maarten (dutch part),1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,5.788499284
sint maarten (dutch part),1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.709338241
sint maarten (dutch part),1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,4.239794289
sint maarten (dutch part),1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,
sint maarten (dutch part),1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,5.299999998
sint maarten (dutch part),1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,7.34719497
sint maarten (dutch part),1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.520732925
sint maarten (dutch part),1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,0.283922581
sint maarten (dutch part),1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,0.919841888
sint maarten (dutch part),1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,3.945037767
sint maarten (dutch part),1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,
sint maarten (dutch part),1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,4.540270045
sint maarten (dutch part),1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,1.962894585
sint maarten (dutch part),1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,-2.668969447
sint maarten (dutch part),1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,4.294313595
sint maarten (dutch part),1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,4.846320935
sint maarten (dutch part),1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,4.205495945
sint maarten (dutch part),1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,4.165023137
sint maarten (dutch part),1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,4.970368696
sint maarten (dutch part),1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,-3.235676151
sint maarten (dutch part),1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.164102502
sint maarten (dutch part),1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,3.562471549
sint maarten (dutch part),1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,-0.328900444
sint maarten (dutch part),2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,0.053419805
sint maarten (dutch part),2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,
sint maarten (dutch part),2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,-0.934205163
sint maarten (dutch part),2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,4.320745486
sint maarten (dutch part),2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,14.01586702
sint maarten (dutch part),2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.049104099
sint maarten (dutch part),2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,1.942732906
sint maarten (dutch part),2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,
sint maarten (dutch part),2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,3.719958636
sint maarten (dutch part),2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,5.52427784
sint maarten (dutch part),2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,7.295854331
sint maarten (dutch part),2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,2.202376415
sint maarten (dutch part),2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,7.242378508
sint maarten (dutch part),2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SXM,11.24206139
slovakia,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,7.734591717
slovakia,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,6.683228178
slovakia,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.435328147
slovakia,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,6.50000183
slovakia,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,9.313120969
slovakia,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,1.562231082
slovakia,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,3.880190606
slovakia,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,
slovakia,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.415414059
slovakia,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.237349959
slovakia,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,
slovakia,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.22834707
slovakia,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.552062031
slovakia,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,6.573472701
slovakia,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,6.3
slovakia,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,5.418715934
slovakia,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,2.842083009
slovakia,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,2.385740236
slovakia,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,3.880213586
slovakia,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,
slovakia,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,-5.887127528
slovakia,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,0.6
slovakia,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,
slovakia,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,14.72166701
slovakia,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,8.725104852
slovakia,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,6.362151113
slovakia,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.954397666
slovakia,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,7.189329965
slovakia,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,10.92851274
slovakia,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,3.26882856
slovakia,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,1.581380714
slovakia,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,-1.183424945
slovakia,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,2.722582643
slovakia,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,2.108581656
slovakia,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,7.242378508
slovakia,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.22834707
slovakia,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,14.44141642
slovakia,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.702411815
slovakia,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,5.60834204
slovakia,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,-3.333536533
slovakia,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,6.886226532
slovakia,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,6.473258671
slovakia,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,9.515954968
slovakia,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,5.121734942
slovakia,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,0.805283917
slovakia,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,2.806775956
slovakia,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.199999999
slovakia,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,7.689791237
slovakia,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,-7.75530005
slovakia,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,
slovakia,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,-0.334104343
slovakia,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,6.899063492
slovakia,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,4.293431178
slovakia,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVK,2.896688655
slovenia,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,4.515479143
slovenia,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.980145596
slovenia,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,3.747398185
slovenia,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,2.949079137
slovenia,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,6.944973982
slovenia,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,-16.99507453
slovenia,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,7.911564672
slovenia,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,1.41411798
slovenia,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,10.95286177
slovenia,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.51
slovenia,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,7.64786979
slovenia,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,9.336038162
slovenia,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,9.566436637
slovenia,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,9.029573301
slovenia,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,10.46784186
slovenia,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,0.538358008
slovenia,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.73646049
slovenia,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,4.00110552
slovenia,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,2.735118518
slovenia,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,10.2000004
slovenia,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,4.833657762
slovenia,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,3.634680672
slovenia,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,4.429629024
slovenia,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,4.478474349
slovenia,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.23953291
slovenia,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,6.435358323
slovenia,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,6.980946984
slovenia,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,0.88283993
slovenia,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,6.09996678
slovenia,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,11.44974293
slovenia,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,4.648087296
slovenia,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,2.321266476
slovenia,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,4.173294318
slovenia,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.764411607
slovenia,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,1.406904809
slovenia,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,0.504318253
slovenia,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.896408192
slovenia,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,2.705821737
slovenia,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.994884228
slovenia,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,3.085961209
slovenia,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.572815415
slovenia,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,2.7762235
slovenia,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,0.224197396
slovenia,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,7.209539709
slovenia,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,10.11122346
slovenia,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,1.23177284
slovenia,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,6.780955924
slovenia,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,6.738373933
slovenia,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,3.476631623
slovenia,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,5.333022067
slovenia,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,1.919659807
slovenia,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,10.19707261
slovenia,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,4.33657481
slovenia,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SVN,3.968846825
small states,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.77053807
small states,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,
small states,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,0.9
small states,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.026348
small states,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,4.906563764
small states,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,1.169970413
small states,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,
small states,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,3.050694695
small states,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,2.668193459
small states,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,2.570134279
small states,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,4.301624264
small states,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,8.937315842
small states,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,6.706144562
small states,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.142022293
small states,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,8.277867861
small states,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,3.247990534
small states,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,8.211020917
small states,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,4.092071612
small states,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,2.325210296
small states,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,1.451735534
small states,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,3.166746501
small states,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,6.294746225
small states,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,13.57260314
small states,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,2.568749821
small states,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,13.99090077
small states,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,3.926057175
small states,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.300000292
small states,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,2.786424111
small states,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,
small states,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,-3.130759374
small states,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,0.689543058
small states,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,2.364455337
small states,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.795979532
small states,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.59999999
small states,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,
small states,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,2.340117313
small states,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,7.049999934
small states,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,2.76140199
small states,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,37.99872686
small states,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.060992565
small states,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,-0.647450316
small states,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,7.061285389
small states,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,3.152081872
small states,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,6.431014823
small states,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,1.563352118
small states,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,3.324132341
small states,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,8.700025431
small states,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,6.232302961
small states,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.562675767
small states,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,3.914556748
small states,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,-3.522888166
small states,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,5.004918024
small states,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,7.678224115
small states,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SST,7.623483397
solomon islands,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLB,6.852822305
solomon islands,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLB,7.736937959
solomon islands,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLB,5.030873945
solomon islands,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLB,5.91031389
solomon islands,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLB,5.19999763
solomon islands,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,SLB,7.922943418
